---------- KRW-BTC ---------
------- 3 -------
0.4 1.024863
0.5 1.000336
0.6 0.976903
0.7 0.954493
0.8 1.000000
0.9 1.000000
high k
0.1 1.105835
------- 4 -------
0.1 1.063254
0.2 1.007563
0.3 0.956012
0.4 0.908203
0.5 0.863785
0.6 0.976903
0.7 0.954493
0.8 1.000000
0.9 1.000000
high k
0.1 1.063254
------- 5 -------
0.1 1.005091
0.2 0.906694
0.3 0.820680
0.4 0.745143
0.5 0.678526
0.6 0.976903
0.7 0.954493
0.8 1.000000
0.9 1.000000
high k
0.1 1.005091
------- 6 -------
0.1 0.902309
0.2 0.777393
0.3 0.673239
0.4 0.745143
0.5 0.678526
0.6 0.976903
0.7 0.954493
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 7 -------
0.1 0.902309
0.2 0.777393
0.3 0.673239
0.4 0.745143
0.5 0.678526
0.6 0.976903
0.7 0.954493
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000

KRW-OBSR 1.0632535781592218
---------- KRW-FCT2 ---------
------- 3 -------
0.1 1.051206
0.2 1.019246
0.3 0.989090
0.4 0.960587
0.5 0.933607
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.051206
------- 4 -------
0.1 1.156850
0.2 1.094606
0.3 1.037134
0.4 0.983960
0.5 0.934667
0.6 0.978921
0.7 0.957625
0.8 0.937193
0.9 0.917573
high k
0.1 1.156850
------- 5 -------
0.1 1.004988
0.2 0.912193
0.3 1.037134
0.4 0.983960
0.5 0.934667
0.6 0.978921
0.7 0.957625
0.8 0.937193
0.9 0.917573
high k
0.3 1.037134
------- 6 -------
0.1 0.909405
0.2 0.912193
0.3 1.037134
0.4 0.983960
0.5 0.934667
0.6 0.978921
0.7 0.957625
0.8 0.937193
0.9 0.917573
high k
0.3 1.037134
------- 7 -------
0.1 0.614648
0.2 0.602506
0.3 0.669745
0.4 0.621495
0.5 0.577671
0.6 0.592251
0.7 0.957625
0.8 0.937193
0.9 0.917573
high k
0.7 0.957625

KRW-FCT2 1.1568496792388347
---------- KRW-LBC ---------
------- 3 -------
0.1 1.095511
0.2 1.073482
0.3 1.052284
0.4 1.031871
0.5 1.012201
0.6 0.993233
0.7 0.974931
0.8 0.957260
0.9 1.000000
high k
0.1 1.095511
------- 4 -------
0.1 1.074802
0.2 1.022084
0.3 0.973078
0.4 0.927441
0.5 1.012201
0.6 0.993233
0.7 0.974931
0.8 0.957260
0.9 1.000000
high k
0.1 1.074802
------- 5 -------
0.1 0.980514
0.2 0.901686
0.3 0.830964
0.4 0.767335
0.5 0.812089
0.6 0.773356
0.7 0.974931
0.8 0.957260
0.9 1.000000
high k
0.9 1.000000
------- 6 -------
0.1 0.980514
0.2 0.901686
0.3 0.830964
0.4 0.767335
0.5 0.812089
0.6 0.773356
0.7 0.974931
0.8 0.957260
0.9 1.000000
high k
0.9 1.000000
------- 7 -------
0.1 0.644911
0.2 0.584870
0.3 0.830964
0.4 0.767335
0.5 0.812089
0.6 0.773356
0.7 0.974931
0.8 0.957260
0.9 1.000000
high k
0.9 1.000000

KRW-LBC 1.0748019158563586
---------- KRW-CBK ---------
------- 3 -------
0.1 0.954883
0.2 0.885854
0.3 0.825700
0.4 0.772811
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.5 1.000000
------- 4 -------
0.1 1.390333
0.2 1.270899
0.3 1.167449
0.4 1.077064
0.5 1.374051
0.6 1.354933
0.7 1.336322
0.8 1.318197
0.9 1.300540
high k
0.1 1.390333
------- 5 -------
0.1 1.390333
0.2 1.270899
0.3 1.167449
0.4 1.077064
0.5 1.374051
0.6 1.354933
0.7 1.336322
0.8 1.318197
0.9 1.300540
high k
0.1 1.390333
------- 6 -------
0.1 1.390333
0.2 1.270899
0.3 1.167449
0.4 1.077064
0.5 1.374051
0.6 1.354933
0.7 1.336322
0.8 1.318197
0.9 1.300540
high k
0.1 1.390333
------- 7 -------
0.1 0.969076
0.2 1.270899
0.3 1.167449
0.4 1.077064
0.5 1.374051
0.6 1.354933
0.7 1.336322
0.8 1.318197
0.9 1.300540
high k
0.5 1.374051

KRW-CBK 1.3903327496570708
---------- KRW-SAND ---------
------- 3 -------
0.1 1.099536
0.2 1.085063
0.3 1.070950
0.4 1.057183
0.5 1.043750
0.6 1.030639
0.7 1.017839
0.8 1.005339
0.9 0.993128
high k
0.1 1.099536
------- 4 -------
0.1 1.055864
0.2 1.029537
0.3 1.004155
0.4 0.979672
0.5 0.956047
0.6 0.933241
0.7 0.911216
0.8 1.005339
0.9 0.993128
high k
0.1 1.055864
------- 5 -------
0.1 1.055864
0.2 1.029537
0.3 1.004155
0.4 0.979672
0.5 0.956047
0.6 0.933241
0.7 0.911216
0.8 1.005339
0.9 0.993128
high k
0.1 1.055864
------- 6 -------
0.1 0.969854
0.2 1.029537
0.3 1.004155
0.4 0.979672
0.5 0.956047
0.6 0.933241
0.7 0.911216
0.8 1.005339
0.9 0.993128
high k
0.2 1.029537
------- 7 -------
0.1 0.700853
0.2 0.734501
0.3 0.707363
0.4 0.979672
0.5 0.956047
0.6 0.933241
0.7 0.911216
0.8 1.005339
0.9 0.993128
high k
0.8 1.005339

KRW-SAND 1.0558635561642595
---------- KRW-HUM ---------
------- 3 -------
0.1 1.122116
0.2 1.093201
0.3 1.065678
0.4 1.039450
0.5 1.014426
0.6 0.990526
0.7 0.967675
0.8 0.945807
0.9 0.924859
high k
0.1 1.122116
------- 4 -------
0.1 1.206777
0.2 1.154020
0.3 1.104581
0.4 1.058188
0.5 1.014595
0.6 0.973583
0.7 0.934950
0.8 0.898517
0.9 0.864120
high k
0.1 1.206777
------- 5 -------
0.1 1.011344
0.2 1.154020
0.3 1.104581
0.4 1.058188
0.5 1.014595
0.6 0.973583
0.7 0.934950
0.8 0.898517
0.9 0.864120
high k
0.2 1.154020
------- 6 -------
0.1 1.011344
0.2 1.154020
0.3 1.104581
0.4 1.058188
0.5 1.014595
0.6 0.973583
0.7 0.934950
0.8 0.898517
0.9 0.864120
high k
0.2 1.154020
------- 7 -------
0.1 0.693774
0.2 0.781291
0.3 1.104581
0.4 1.058188
0.5 1.014595
0.6 0.973583
0.7 0.934950
0.8 0.898517
0.9 0.864120
high k
0.3 1.104581

KRW-HUM 1.2067774162592673
---------- KRW-DOGE ---------
------- 3 -------
0.1 0.972082
0.2 0.946923
0.3 0.922973
0.4 1.000000
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.4 1.000000
------- 4 -------
0.1 0.846430
0.2 0.805216
0.3 0.766846
0.4 1.000000
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.4 1.000000
------- 5 -------
0.1 0.862788
0.2 0.788787
0.3 0.722917
0.4 0.908382
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.5 1.000000
------- 6 -------
0.1 0.771072
0.2 0.788787
0.3 0.722917
0.4 0.908382
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.5 1.000000
------- 7 -------
0.1 0.771072
0.2 0.788787
0.3 0.722917
0.4 0.908382
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.5 1.000000

KRW-DOGE 1.0
---------- KRW-STRK ---------
------- 3 -------
0.1 1.532910
0.2 1.498258
0.3 1.465091
0.4 1.433315
0.5 1.402845
0.6 1.373601
0.7 1.345511
0.8 1.318508
0.9 1.292531
high k
0.1 1.532910
------- 4 -------
0.1 1.484938
0.2 1.429620
0.3 1.377300
0.4 1.327765
0.5 1.280820
0.6 1.236285
0.7 1.193998
0.8 1.153810
0.9 1.115583
high k
0.1 1.484938
------- 5 -------
0.1 1.484938
0.2 1.429620
0.3 1.377300
0.4 1.327765
0.5 1.280820
0.6 1.236285
0.7 1.193998
0.8 1.153810
0.9 1.115583
high k
0.1 1.484938
------- 6 -------
0.1 1.323666
0.2 1.213215
0.3 1.115031
0.4 1.327765
0.5 1.280820
0.6 1.236285
0.7 1.193998
0.8 1.153810
0.9 1.115583
high k
0.4 1.327765
------- 7 -------
0.1 1.323666
0.2 1.213215
0.3 1.115031
0.4 1.327765
0.5 1.280820
0.6 1.236285
0.7 1.193998
0.8 1.153810
0.9 1.115583
high k
0.4 1.327765

KRW-STRK 1.484938207530406
---------- KRW-PUNDIX ---------
------- 3 -------
0.1 1.243295
0.2 1.216335
0.3 1.190475
0.4 1.165651
0.5 1.141801
0.6 1.118868
0.7 1.096802
0.8 1.075553
0.9 1.055077
high k
0.1 1.243295
------- 4 -------
0.1 1.207093
0.2 1.157892
0.3 1.111560
0.4 1.067880
0.5 1.026653
0.6 0.987701
0.7 0.950861
0.8 1.075553
0.9 1.055077
high k
0.1 1.207093
------- 5 -------
0.1 1.022419
0.2 0.944127
0.3 1.111560
0.4 1.067880
0.5 1.026653
0.6 0.987701
0.7 0.950861
0.8 1.075553
0.9 1.055077
high k
0.3 1.111560
------- 6 -------
0.1 0.961458
0.2 0.944127
0.3 1.111560
0.4 1.067880
0.5 1.026653
0.6 0.987701
0.7 0.950861
0.8 1.075553
0.9 1.055077
high k
0.3 1.111560
------- 7 -------
0.1 0.669226
0.2 0.944127
0.3 1.111560
0.4 1.067880
0.5 1.026653
0.6 0.987701
0.7 0.950861
0.8 1.075553
0.9 1.055077
high k
0.3 1.111560

KRW-PUNDIX 1.2070925224701166
---------- KRW-FLOW ---------
------- 3 -------
0.1 1.040721
0.2 1.022527
0.3 1.004929
0.4 0.987900
0.5 0.971412
0.6 0.955439
0.7 0.939958
0.8 1.000000
0.9 1.000000
high k
0.1 1.040721
------- 4 -------
0.1 0.983492
0.2 0.946709
0.3 0.911892
0.4 0.878904
0.5 0.847620
0.6 0.955439
0.7 0.939958
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 5 -------
0.1 0.888110
0.2 0.823830
0.3 0.765602
0.4 0.878904
0.5 0.847620
0.6 0.955439
0.7 0.939958
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 6 -------
0.1 0.777758
0.2 0.823830
0.3 0.765602
0.4 0.878904
0.5 0.847620
0.6 0.955439
0.7 0.939958
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 7 -------
0.1 0.567704
0.2 0.597320
0.3 0.551419
0.4 0.628847
0.5 0.602486
0.6 0.674693
0.7 0.659457
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000

KRW-FLOW 1.0
---------- KRW-DAWN ---------
------- 3 -------
0.1 1.066456
0.2 1.040235
0.3 1.015217
0.4 0.991322
0.5 0.968476
0.6 0.946610
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.066456
------- 4 -------
0.1 1.054804
0.2 1.011771
0.3 0.971270
0.4 0.933106
0.5 0.897102
0.6 0.863098
0.7 0.897678
0.8 0.883986
0.9 0.870684
high k
0.1 1.054804
------- 5 -------
0.1 1.054804
0.2 1.011771
0.3 0.971270
0.4 0.933106
0.5 0.897102
0.6 0.863098
0.7 0.897678
0.8 0.883986
0.9 0.870684
high k
0.1 1.054804
------- 6 -------
0.1 0.967438
0.2 0.886935
0.3 0.971270
0.4 0.933106
0.5 0.897102
0.6 0.863098
0.7 0.897678
0.8 0.883986
0.9 0.870684
high k
0.3 0.971270
------- 7 -------
0.1 0.980776
0.2 0.880630
0.3 0.944853
0.4 0.889690
0.5 0.838663
0.6 0.791394
0.7 0.807577
0.8 0.780509
0.9 0.754738
high k
0.1 0.980776

KRW-DAWN 1.0548042248293321
---------- KRW-AXS ---------
------- 3 -------
0.1 1.050403
0.2 1.029722
0.3 1.009805
0.4 0.990609
0.5 0.972096
0.6 0.954231
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.050403
------- 4 -------
0.1 0.983133
0.2 0.949114
0.3 0.916786
0.4 0.886038
0.5 0.856771
0.6 0.828890
0.7 0.856273
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 5 -------
0.1 0.983133
0.2 0.949114
0.3 0.916786
0.4 0.886038
0.5 0.856771
0.6 0.828890
0.7 0.856273
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 6 -------
0.1 0.842226
0.2 0.949114
0.3 0.916786
0.4 0.886038
0.5 0.856771
0.6 0.828890
0.7 0.856273
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 7 -------
0.1 0.706162
0.2 0.778664
0.3 0.736265
0.4 0.696826
0.5 0.660095
0.6 0.625846
0.7 0.633817
0.8 0.725905
0.9 0.712113
high k
0.2 0.778664

KRW-AXS 1.0
---------- KRW-STX ---------
------- 3 -------
0.1 1.058623
0.2 1.040308
0.3 1.022589
0.4 1.005437
0.5 0.988825
0.6 0.972727
0.7 0.957121
0.8 1.000000
0.9 1.000000
high k
0.1 1.058623
------- 4 -------
0.1 1.005451
0.2 0.976142
0.3 0.948070
0.4 0.921165
0.5 0.895364
0.6 0.870608
0.7 0.846840
0.8 0.874758
0.9 1.000000
high k
0.1 1.005451
------- 5 -------
0.1 1.005451
0.2 0.976142
0.3 0.948070
0.4 0.921165
0.5 0.895364
0.6 0.870608
0.7 0.846840
0.8 0.874758
0.9 1.000000
high k
0.1 1.005451
------- 6 -------
0.1 0.924886
0.2 0.862931
0.3 0.806550
0.4 0.921165
0.5 0.895364
0.6 0.870608
0.7 0.846840
0.8 0.874758
0.9 1.000000
high k
0.9 1.000000
------- 7 -------
0.1 0.701837
0.2 0.647733
0.3 0.598918
0.4 0.676759
0.5 0.650878
0.6 0.626279
0.7 0.602882
0.8 0.616377
0.9 1.000000
high k
0.9 1.000000

KRW-STX 1.0054509479801113

['KRW-BTC', 'KRW-ETH', 'KRW-NEO', 'KRW-MTL', 'KRW-LTC', 'KRW-XRP', 'KRW-ETC', 'KRW-OMG', 'KRW-SNT', 'KRW-WAVES', 'KRW-XEM', 'KRW-QTUM', 'KRW-LSK', 'KRW-STEEM', 'KRW-XLM', 'KRW-ARDR', 'KRW-KMD', 'KRW-ARK', 'KRW-STORJ', 'KRW-GRS', 'KRW-REP', 'KRW-EMC2', 'KRW-ADA', 'KRW-SBD', 'KRW-POWR', 'KRW-BTG', 'KRW-ICX', 'KRW-EOS', 'KRW-TRX', 'KRW-SC', 'KRW-IGNIS', 'KRW-ONT', 'KRW-ZIL', 'KRW-POLY', 'KRW-ZRX', 'KRW-LOOM', 'KRW-BCH', 'KRW-ADX', 'KRW-BAT', 'KRW-IOST', 'KRW-DMT', 'KRW-RFR', 'KRW-CVC', 'KRW-IQ', 'KRW-IOTA', 'KRW-MFT', 'KRW-ONG', 'KRW-GAS', 'KRW-UPP', 'KRW-ELF', 'KRW-KNC', 'KRW-BSV', 'KRW-THETA', 'KRW-EDR', 'KRW-QKC', 'KRW-BTT', 'KRW-MOC', 'KRW-ENJ', 'KRW-TFUEL', 'KRW-MANA', 'KRW-ANKR', 'KRW-AERGO', 'KRW-ATOM', 'KRW-TT', 'KRW-CRE', 'KRW-SOLVE', 'KRW-MBL', 'KRW-TSHP', 'KRW-WAXP', 'KRW-HBAR', 'KRW-MED', 'KRW-MLK', 'KRW-STPT', 'KRW-ORBS', 'KRW-VET', 'KRW-CHZ', 'KRW-PXL', 'KRW-STMX', 'KRW-DKA', 'KRW-HIVE', 'KRW-KAVA', 'KRW-AHT', 'KRW-LINK', 'KRW-XTZ', 'KRW-BORA', 'KRW-JST', 'KRW-CRO', 'KRW-TON', 'KRW-SXP', 'KRW-LAMB', 'KRW-HUNT', 'KRW-MARO', 'KRW-PLA', 'KRW-DOT', 'KRW-SRM', 'KRW-MVL', 'KRW-PCI', 'KRW-STRAX', 'KRW-AQT', 'KRW-BCHA', 'KRW-GLM', 'KRW-QTCON', 'KRW-SSX', 'KRW-META', 'KRW-OBSR', 'KRW-FCT2', 'KRW-LBC', 'KRW-CBK', 'KRW-SAND', 'KRW-HUM', 'KRW-DOGE', 'KRW-STRK', 'KRW-PUNDIX', 'KRW-FLOW', 'KRW-DAWN', 'KRW-AXS', 'KRW-STX']

117
